SCLK,LMST,LTST,PRESSURE,PRESSURE_UNCERTAINTY,TRANSDUCER
711699218,00504M16:56:45.109,0504 16:43:33,767.76,,1
711699219,00504M16:56:46.082,0504 16:43:34,767.73,,1
711699220,00504M16:56:47.055,0504 16:43:35,767.71,,1
711699221,00504M16:56:48.028,0504 16:43:36,767.76,,1
711699222,00504M16:56:49.002,0504 16:43:37,767.74,,1
711699223,00504M16:56:49.975,0504 16:43:37,767.76,,1
711699224,00504M16:56:50.948,0504 16:43:38,767.76,,1
711699225,00504M16:56:51.921,0504 16:43:39,767.76,,1
711699226,00504M16:56:52.895,0504 16:43:40,767.79,,1
711699227,00504M16:56:53.868,0504 16:43:41,767.76,,1
711699228,00504M16:56:54.841,0504 16:43:42,767.79,,1
711699229,00504M16:56:55.814,0504 16:43:43,767.77,,1
711699230,00504M16:56:56.788,0504 16:43:44,767.71,,1
711699231,00504M16:56:57.761,0504 16:43:45,767.79,,1
711699232,00504M16:56:58.734,0504 16:43:46,767.73,,1
711699233,00504M16:56:59.707,0504 16:43:47,767.71,,1
711699234,00504M16:57:00.681,0504 16:43:48,767.73,,1
711699235,00504M16:57:01.654,0504 16:43:49,767.79,,1
711699236,00504M16:57:02.627,0504 16:43:50,767.80,,1
711699237,00504M16:57:03.600,0504 16:43:51,767.84,,1
711699238,00504M16:57:04.574,0504 16:43:52,767.82,,1
711699239,00504M16:57:05.547,0504 16:43:53,767.84,,1
711699240,00504M16:57:06.520,0504 16:43:54,767.82,,1
711699241,00504M16:57:07.493,0504 16:43:55,767.78,,1
711699242,00504M16:57:08.467,0504 16:43:56,767.85,,1
711699243,00504M16:57:09.440,0504 16:43:57,767.85,,1
711699244,00504M16:57:10.413,0504 16:43:58,767.80,,1
711699245,00504M16:57:11.386,0504 16:43:59,767.80,,1
711699246,00504M16:57:12.360,0504 16:44:00,767.85,,1
711699247,00504M16:57:13.333,0504 16:44:01,767.78,,1
711699248,00504M16:57:14.306,0504 16:44:02,767.76,,1
711699249,00504M16:57:15.279,0504 16:44:03,767.81,,1
711699250,00504M16:57:16.253,0504 16:44:04,767.83,,1
711699251,00504M16:57:17.226,0504 16:44:05,767.87,,1
711699252,00504M16:57:18.199,0504 16:44:06,767.81,,1
711699253,00504M16:57:19.172,0504 16:44:07,767.77,,1
711699254,00504M16:57:20.146,0504 16:44:08,767.86,,1
711699255,00504M16:57:21.119,0504 16:44:09,767.84,,1
711699256,00504M16:57:22.092,0504 16:44:10,767.86,,1
711699257,00504M16:57:23.065,0504 16:44:11,767.79,,1
711699258,00504M16:57:24.039,0504 16:44:12,767.81,,1
711699259,00504M16:57:25.012,0504 16:44:12,767.79,,1
711699260,00504M16:57:25.985,0504 16:44:13,767.80,,1
711699261,00504M16:57:26.958,0504 16:44:14,767.78,,1
711699262,00504M16:57:27.932,0504 16:44:15,767.82,,1
711699263,00504M16:57:28.905,0504 16:44:16,767.75,,1
711699264,00504M16:57:29.878,0504 16:44:17,767.80,,1
711699265,00504M16:57:30.851,0504 16:44:18,767.75,,1
711699266,00504M16:57:31.825,0504 16:44:19,767.80,,1
711699267,00504M16:57:32.798,0504 16:44:20,767.84,,1
711699268,00504M16:57:33.771,0504 16:44:21,767.78,,1
711699269,00504M16:57:34.744,0504 16:44:22,767.74,,1
711699270,00504M16:57:35.718,0504 16:44:23,767.82,,1
711699271,00504M16:57:36.691,0504 16:44:24,767.80,,1
711699272,00504M16:57:37.664,0504 16:44:25,767.78,,1
711699273,00504M16:57:38.637,0504 16:44:26,767.78,,1
711699274,00504M16:57:39.611,0504 16:44:27,767.85,,1
711699275,00504M16:57:40.584,0504 16:44:28,767.83,,1
711699276,00504M16:57:41.557,0504 16:44:29,767.74,,1
711699277,00504M16:57:42.530,0504 16:44:30,767.72,,1
711699278,00504M16:57:43.504,0504 16:44:31,767.74,,1
711699279,00504M16:57:44.477,0504 16:44:32,767.77,,1
711699280,00504M16:57:45.450,0504 16:44:33,767.75,,1
711699281,00504M16:57:46.423,0504 16:44:34,767.72,,1
711699282,00504M16:57:47.397,0504 16:44:35,767.72,,1
711699283,00504M16:57:48.370,0504 16:44:36,767.81,,1
711699284,00504M16:57:49.343,0504 16:44:37,767.72,,1
711699285,00504M16:57:50.316,0504 16:44:38,767.72,,1
711699286,00504M16:57:51.290,0504 16:44:39,767.72,,1
711699287,00504M16:57:52.263,0504 16:44:40,767.77,,1
711699288,00504M16:57:53.236,0504 16:44:41,767.77,,1
711699289,00504M16:57:54.209,0504 16:44:42,767.77,,1
711699290,00504M16:57:55.183,0504 16:44:43,767.79,,1
711699291,00504M16:57:56.156,0504 16:44:44,767.80,,1
711699292,00504M16:57:57.129,0504 16:44:45,767.78,,1
711699293,00504M16:57:58.102,0504 16:44:46,767.78,,1
711699294,00504M16:57:59.076,0504 16:44:47,767.78,,1
711699295,00504M16:58:00.049,0504 16:44:48,767.80,,1
711699296,00504M16:58:01.022,0504 16:44:48,767.80,,1
711699297,00504M16:58:01.995,0504 16:44:49,767.82,,1
711699298,00504M16:58:02.969,0504 16:44:50,767.76,,1
711699299,00504M16:58:03.942,0504 16:44:51,767.83,,1
711699300,00504M16:58:04.915,0504 16:44:52,767.74,,1
711699301,00504M16:58:05.888,0504 16:44:53,767.76,,1
711699302,00504M16:58:06.862,0504 16:44:54,767.78,,1
711699303,00504M16:58:07.835,0504 16:44:55,767.72,,1
711699304,00504M16:58:08.808,0504 16:44:56,767.74,,1
711699305,00504M16:58:09.781,0504 16:44:57,767.79,,1
711699306,00504M16:58:10.755,0504 16:44:58,767.74,,1
711699307,00504M16:58:11.728,0504 16:44:59,767.83,,1
711699308,00504M16:58:12.701,0504 16:45:00,767.72,,1
711699309,00504M16:58:13.674,0504 16:45:01,767.77,,1
711699310,00504M16:58:14.648,0504 16:45:02,767.77,,1
711699311,00504M16:58:15.621,0504 16:45:03,767.66,,1
711699312,00504M16:58:16.594,0504 16:45:04,767.83,,1
711699313,00504M16:58:17.567,0504 16:45:05,767.77,,1
711699314,00504M16:58:18.541,0504 16:45:06,767.77,,1
711699315,00504M16:58:19.514,0504 16:45:07,767.77,,1
711699316,00504M16:58:20.487,0504 16:45:08,767.75,,1
711699317,00504M16:58:21.460,0504 16:45:09,767.75,,1
711699318,00504M16:58:22.434,0504 16:45:10,767.77,,1
711699319,00504M16:58:23.407,0504 16:45:11,767.78,,1
711699320,00504M16:58:24.380,0504 16:45:12,767.80,,1
711699321,00504M16:58:25.353,0504 16:45:13,767.76,,1
711699322,00504M16:58:26.327,0504 16:45:14,767.71,,1
711699323,00504M16:58:27.300,0504 16:45:15,767.74,,1
711699324,00504M16:58:28.273,0504 16:45:16,767.74,,1
711699325,00504M16:58:29.247,0504 16:45:17,767.78,,1
711699326,00504M16:58:30.220,0504 16:45:18,767.76,,1
711699327,00504M16:58:31.193,0504 16:45:19,767.74,,1
711699328,00504M16:58:32.166,0504 16:45:20,767.78,,1
711699329,00504M16:58:33.140,0504 16:45:21,767.76,,1
711699330,00504M16:58:34.113,0504 16:45:22,767.78,,1
711699331,00504M16:58:35.086,0504 16:45:23,767.81,,1
711699332,00504M16:58:36.059,0504 16:45:24,767.85,,1
711699333,00504M16:58:37.033,0504 16:45:24,767.79,,1
711699334,00504M16:58:38.006,0504 16:45:25,767.79,,1
711699335,00504M16:58:38.979,0504 16:45:26,767.79,,1
711699336,00504M16:58:39.952,0504 16:45:27,767.79,,1
711699337,00504M16:58:40.926,0504 16:45:28,767.79,,1
711699338,00504M16:58:41.899,0504 16:45:29,767.84,,1
711699339,00504M16:58:42.872,0504 16:45:30,767.84,,1
711699340,00504M16:58:43.845,0504 16:45:31,767.84,,1
711699341,00504M16:58:44.819,0504 16:45:32,767.79,,1
711699342,00504M16:58:45.792,0504 16:45:33,767.79,,1
711699343,00504M16:58:46.765,0504 16:45:34,767.80,,1
711699344,00504M16:58:47.738,0504 16:45:35,767.82,,1
711699345,00504M16:58:48.712,0504 16:45:36,767.75,,1
711699346,00504M16:58:49.685,0504 16:45:37,767.82,,1
711699347,00504M16:58:50.658,0504 16:45:38,767.84,,1
711699348,00504M16:58:51.631,0504 16:45:39,767.80,,1
711699349,00504M16:58:52.605,0504 16:45:40,767.84,,1
711699350,00504M16:58:53.578,0504 16:45:41,767.84,,1
711699351,00504M16:58:54.551,0504 16:45:42,767.82,,1
711699352,00504M16:58:55.524,0504 16:45:43,767.80,,1
711699353,00504M16:58:56.498,0504 16:45:44,767.78,,1
711699354,00504M16:58:57.471,0504 16:45:45,767.78,,1
711699355,00504M16:58:58.444,0504 16:45:46,767.81,,1
711699356,00504M16:58:59.417,0504 16:45:47,767.78,,1
711699357,00504M16:59:00.391,0504 16:45:48,767.83,,1
711699358,00504M16:59:01.364,0504 16:45:49,767.81,,1
711699359,00504M16:59:02.337,0504 16:45:50,767.76,,1
711699360,00504M16:59:03.310,0504 16:45:51,767.83,,1
711699361,00504M16:59:04.284,0504 16:45:52,767.79,,1
711699362,00504M16:59:05.257,0504 16:45:53,767.83,,1
711699363,00504M16:59:06.230,0504 16:45:54,767.81,,1
711699364,00504M16:59:07.203,0504 16:45:55,767.81,,1
711699365,00504M16:59:08.177,0504 16:45:56,767.79,,1
711699366,00504M16:59:09.150,0504 16:45:57,767.86,,1
711699367,00504M16:59:10.123,0504 16:45:58,767.82,,1
711699368,00504M16:59:11.096,0504 16:45:59,767.79,,1
711699369,00504M16:59:12.070,0504 16:46:00,767.77,,1
711699370,00504M16:59:13.043,0504 16:46:00,767.82,,1
711699371,00504M16:59:14.016,0504 16:46:01,767.79,,1
711699372,00504M16:59:14.989,0504 16:46:02,767.84,,1
711699373,00504M16:59:15.963,0504 16:46:03,767.80,,1
711699374,00504M16:59:16.936,0504 16:46:04,767.88,,1
711699375,00504M16:59:17.909,0504 16:46:05,767.84,,1
711699376,00504M16:59:18.882,0504 16:46:06,767.85,,1
711699377,00504M16:59:19.856,0504 16:46:07,767.82,,1
711699378,00504M16:59:20.829,0504 16:46:08,767.87,,1
711699379,00504M16:59:21.802,0504 16:46:09,767.76,,1
711699380,00504M16:59:22.775,0504 16:46:10,767.82,,1
711699381,00504M16:59:23.749,0504 16:46:11,767.87,,1
711699382,00504M16:59:24.722,0504 16:46:12,767.80,,1
711699383,00504M16:59:25.695,0504 16:46:13,767.80,,1
711699384,00504M16:59:26.668,0504 16:46:14,767.81,,1
711699385,00504M16:59:27.642,0504 16:46:15,767.82,,1
711699386,00504M16:59:28.615,0504 16:46:16,767.87,,1
711699387,00504M16:59:29.588,0504 16:46:17,767.85,,1
711699388,00504M16:59:30.561,0504 16:46:18,767.85,,1
711699389,00504M16:59:31.535,0504 16:46:19,767.86,,1
711699390,00504M16:59:32.508,0504 16:46:20,767.86,,1
711699391,00504M16:59:33.481,0504 16:46:21,767.88,,1
711699392,00504M16:59:34.454,0504 16:46:22,767.84,,1
711699393,00504M16:59:35.428,0504 16:46:23,767.86,,1
711699394,00504M16:59:36.401,0504 16:46:24,767.88,,1
711699395,00504M16:59:37.374,0504 16:46:25,767.86,,1
711699396,00504M16:59:38.347,0504 16:46:26,767.88,,1
711699397,00504M16:59:39.321,0504 16:46:27,767.84,,1
711699398,00504M16:59:40.294,0504 16:46:28,767.80,,1
711699399,00504M16:59:41.267,0504 16:46:29,767.82,,1
711699400,00504M16:59:42.240,0504 16:46:30,767.86,,1
711699401,00504M16:59:43.214,0504 16:46:31,767.84,,1
711699402,00504M16:59:44.187,0504 16:46:32,767.84,,1
711699403,00504M16:59:45.160,0504 16:46:33,767.80,,1
711699404,00504M16:59:46.133,0504 16:46:34,767.87,,1
711699405,00504M16:59:47.107,0504 16:46:35,767.82,,1
711699406,00504M16:59:48.080,0504 16:46:35,767.85,,1
711699407,00504M16:59:49.053,0504 16:46:36,767.89,,1
711699408,00504M16:59:50.026,0504 16:46:37,767.78,,1
711699409,00504M16:59:51.000,0504 16:46:38,767.78,,1
711699410,00504M16:59:51.973,0504 16:46:39,767.82,,1
711699411,00504M16:59:52.946,0504 16:46:40,767.85,,1
711699412,00504M16:59:53.919,0504 16:46:41,767.83,,1
711699413,00504M16:59:54.893,0504 16:46:42,767.81,,1
711699414,00504M16:59:55.866,0504 16:46:43,767.79,,1
711699415,00504M16:59:56.839,0504 16:46:44,767.85,,1
711699416,00504M16:59:57.812,0504 16:46:45,767.83,,1
711699417,00504M16:59:58.786,0504 16:46:46,767.83,,1
711699418,00504M16:59:59.759,0504 16:46:47,767.81,,1
711699419,00504M17:00:00.732,0504 16:46:48,767.83,,1
711699420,00504M17:00:01.705,0504 16:46:49,767.81,,1
711699421,00504M17:00:02.679,0504 16:46:50,767.84,,1
711699422,00504M17:00:03.652,0504 16:46:51,767.88,,1
711699423,00504M17:00:04.625,0504 16:46:52,767.86,,1
711699424,00504M17:00:05.598,0504 16:46:53,767.82,,1
711699425,00504M17:00:06.572,0504 16:46:54,767.86,,1
711699426,00504M17:00:07.545,0504 16:46:55,767.82,,1
711699427,00504M17:00:08.518,0504 16:46:56,767.82,,1
711699428,00504M17:00:09.491,0504 16:46:57,767.87,,1
711699429,00504M17:00:10.465,0504 16:46:58,767.86,,1
711699430,00504M17:00:11.438,0504 16:46:59,767.91,,1
711699431,00504M17:00:12.411,0504 16:47:00,767.89,,1
711699432,00504M17:00:13.384,0504 16:47:01,767.82,,1
711699433,00504M17:00:14.358,0504 16:47:02,767.87,,1
711699434,00504M17:00:15.331,0504 16:47:03,767.85,,1
711699435,00504M17:00:16.304,0504 16:47:04,767.89,,1
711699436,00504M17:00:17.277,0504 16:47:05,767.87,,1
711699437,00504M17:00:18.251,0504 16:47:06,767.87,,1
711699438,00504M17:00:19.224,0504 16:47:07,767.85,,1
711699439,00504M17:00:20.197,0504 16:47:08,767.92,,1
711699440,00504M17:00:21.170,0504 16:47:09,767.85,,1
711699441,00504M17:00:22.144,0504 16:47:10,767.87,,1
711699442,00504M17:00:23.117,0504 16:47:11,767.90,,1
711699443,00504M17:00:24.090,0504 16:47:11,767.94,,1
711699444,00504M17:00:25.063,0504 16:47:12,767.90,,1
711699445,00504M17:00:26.037,0504 16:47:13,767.90,,1
711699446,00504M17:00:27.010,0504 16:47:14,767.88,,1
711699447,00504M17:00:27.983,0504 16:47:15,767.86,,1
711699448,00504M17:00:28.956,0504 16:47:16,767.84,,1
711699449,00504M17:00:29.930,0504 16:47:17,767.88,,1
711699450,00504M17:00:30.903,0504 16:47:18,767.86,,1
711699451,00504M17:00:31.876,0504 16:47:19,767.95,,1
711699452,00504M17:00:32.850,0504 16:47:20,767.86,,1
711699453,00504M17:00:33.823,0504 16:47:21,767.91,,1
711699454,00504M17:00:34.796,0504 16:47:22,767.86,,1
711699455,00504M17:00:35.769,0504 16:47:23,767.95,,1
711699456,00504M17:00:36.743,0504 16:47:24,767.84,,1
711699457,00504M17:00:37.716,0504 16:47:25,767.86,,1
711699458,00504M17:00:38.689,0504 16:47:26,767.89,,1
711699459,00504M17:00:39.662,0504 16:47:27,767.91,,1
711699460,00504M17:00:40.636,0504 16:47:28,767.93,,1
711699461,00504M17:00:41.609,0504 16:47:29,767.93,,1
711699462,00504M17:00:42.582,0504 16:47:30,767.91,,1
711699463,00504M17:00:43.555,0504 16:47:31,767.94,,1
711699464,00504M17:00:44.529,0504 16:47:32,767.89,,1
711699465,00504M17:00:45.502,0504 16:47:33,767.91,,1
711699466,00504M17:00:46.475,0504 16:47:34,767.92,,1
711699467,00504M17:00:47.448,0504 16:47:35,767.94,,1
711699468,00504M17:00:48.422,0504 16:47:36,767.87,,1
711699469,00504M17:00:49.395,0504 16:47:37,767.87,,1
711699470,00504M17:00:50.368,0504 16:47:38,767.90,,1
711699471,00504M17:00:51.341,0504 16:47:39,767.92,,1
711699472,00504M17:00:52.315,0504 16:47:40,767.88,,1
711699473,00504M17:00:53.288,0504 16:47:41,767.90,,1
711699474,00504M17:00:54.261,0504 16:47:42,767.90,,1
711699475,00504M17:00:55.234,0504 16:47:43,767.92,,1
711699476,00504M17:00:56.208,0504 16:47:44,767.97,,1
711699477,00504M17:00:57.181,0504 16:47:45,767.91,,1
711699478,00504M17:00:58.154,0504 16:47:46,767.92,,1
711699479,00504M17:00:59.127,0504 16:47:47,767.99,,1
711699480,00504M17:01:00.101,0504 16:47:47,767.93,,1
711699481,00504M17:01:01.074,0504 16:47:48,767.95,,1
711699482,00504M17:01:02.047,0504 16:47:49,767.91,,1
711699483,00504M17:01:03.020,0504 16:47:50,767.91,,1
711699484,00504M17:01:03.994,0504 16:47:51,767.91,,1
711699485,00504M17:01:04.967,0504 16:47:52,767.98,,1
711699486,00504M17:01:05.940,0504 16:47:53,767.89,,1
711699487,00504M17:01:06.913,0504 16:47:54,767.91,,1
711699488,00504M17:01:07.887,0504 16:47:55,767.86,,1
711699489,00504M17:01:08.860,0504 16:47:56,767.91,,1
711699490,00504M17:01:09.833,0504 16:47:57,768.00,,1
711699491,00504M17:01:10.806,0504 16:47:58,767.91,,1
711699492,00504M17:01:11.780,0504 16:47:59,767.94,,1
711699493,00504M17:01:12.753,0504 16:48:00,767.96,,1
711699494,00504M17:01:13.726,0504 16:48:01,767.89,,1
711699495,00504M17:01:14.699,0504 16:48:02,767.85,,1
711699496,00504M17:01:15.673,0504 16:48:03,767.87,,1
711699497,00504M17:01:16.646,0504 16:48:04,767.94,,1
711699498,00504M17:01:17.619,0504 16:48:05,767.90,,1
711699499,00504M17:01:18.592,0504 16:48:06,767.90,,1
711699500,00504M17:01:19.566,0504 16:48:07,767.90,,1
711699501,00504M17:01:20.539,0504 16:48:08,767.85,,1
711699502,00504M17:01:21.512,0504 16:48:09,767.94,,1
711699503,00504M17:01:22.485,0504 16:48:10,767.92,,1
711699504,00504M17:01:23.459,0504 16:48:11,767.86,,1
711699505,00504M17:01:24.432,0504 16:48:12,767.94,,1
711699506,00504M17:01:25.405,0504 16:48:13,767.92,,1
711699507,00504M17:01:26.378,0504 16:48:14,767.92,,1
711699508,00504M17:01:27.352,0504 16:48:15,767.92,,1
711699509,00504M17:01:28.325,0504 16:48:16,767.90,,1
711699510,00504M17:01:29.298,0504 16:48:17,767.90,,1
711699511,00504M17:01:30.271,0504 16:48:18,767.91,,1
711699512,00504M17:01:31.245,0504 16:48:19,767.90,,1
711699513,00504M17:01:32.218,0504 16:48:20,767.90,,1
711699514,00504M17:01:33.191,0504 16:48:21,767.91,,1
711699515,00504M17:01:34.164,0504 16:48:22,767.93,,1
711699516,00504M17:01:35.138,0504 16:48:23,767.95,,1
711699517,00504M17:01:36.111,0504 16:48:23,767.93,,1
711699518,00504M17:01:37.084,0504 16:48:24,767.91,,1
711699519,00504M17:01:38.057,0504 16:48:25,767.96,,1
711699520,00504M17:01:39.031,0504 16:48:26,767.98,,1
711699521,00504M17:01:40.004,0504 16:48:27,767.98,,1
711699522,00504M17:01:40.977,0504 16:48:28,767.96,,1
711699523,00504M17:01:41.950,0504 16:48:29,767.92,,1
711699524,00504M17:01:42.924,0504 16:48:30,767.94,,1
711699525,00504M17:01:43.897,0504 16:48:31,767.98,,1
711699526,00504M17:01:44.870,0504 16:48:32,767.94,,1
711699527,00504M17:01:45.843,0504 16:48:33,767.94,,1
711699528,00504M17:01:46.817,0504 16:48:34,767.94,,1
711699529,00504M17:01:47.790,0504 16:48:35,767.92,,1
711699530,00504M17:01:48.763,0504 16:48:36,767.95,,1
711699531,00504M17:01:49.736,0504 16:48:37,767.99,,1
711699532,00504M17:01:50.710,0504 16:48:38,767.96,,1
711699533,00504M17:01:51.683,0504 16:48:39,767.97,,1
711699534,00504M17:01:52.656,0504 16:48:40,767.95,,1
711699535,00504M17:01:53.629,0504 16:48:41,767.95,,1
711699536,00504M17:01:54.603,0504 16:48:42,767.95,,1
711699537,00504M17:01:55.576,0504 16:48:43,767.93,,1
711699538,00504M17:01:56.549,0504 16:48:44,767.95,,1
711699539,00504M17:01:57.522,0504 16:48:45,767.95,,1
711699540,00504M17:01:58.496,0504 16:48:46,767.91,,1
711699541,00504M17:01:59.469,0504 16:48:47,768.00,,1
711699542,00504M17:02:00.442,0504 16:48:48,767.91,,1
711699543,00504M17:02:01.415,0504 16:48:49,767.97,,1
711699544,00504M17:02:02.389,0504 16:48:50,767.95,,1
711699545,00504M17:02:03.362,0504 16:48:51,767.95,,1
711699546,00504M17:02:04.335,0504 16:48:52,767.91,,1
711699547,00504M17:02:05.308,0504 16:48:53,768.00,,1
711699548,00504M17:02:06.282,0504 16:48:54,767.96,,1
711699549,00504M17:02:07.255,0504 16:48:55,767.91,,1
711699550,00504M17:02:08.228,0504 16:48:56,768.02,,1
711699551,00504M17:02:09.201,0504 16:48:57,767.94,,1
711699552,00504M17:02:10.175,0504 16:48:58,767.98,,1
711699553,00504M17:02:11.148,0504 16:48:58,768.00,,1
711699554,00504M17:02:12.121,0504 16:48:59,767.92,,1
711699555,00504M17:02:13.094,0504 16:49:00,767.96,,1
711699556,00504M17:02:14.068,0504 16:49:01,767.94,,1
711699557,00504M17:02:15.041,0504 16:49:02,767.96,,1
711699558,00504M17:02:16.014,0504 16:49:03,767.94,,1
711699559,00504M17:02:16.987,0504 16:49:04,767.98,,1
711699560,00504M17:02:17.961,0504 16:49:05,767.97,,1
711699561,00504M17:02:18.934,0504 16:49:06,767.92,,1
711699562,00504M17:02:19.907,0504 16:49:07,767.95,,1
711699563,00504M17:02:20.880,0504 16:49:08,767.95,,1
711699564,00504M17:02:21.854,0504 16:49:09,768.01,,1
711699565,00504M17:02:22.827,0504 16:49:10,767.95,,1
711699566,00504M17:02:23.800,0504 16:49:11,767.95,,1
711699567,00504M17:02:24.773,0504 16:49:12,767.90,,1
711699568,00504M17:02:25.747,0504 16:49:13,767.97,,1
711699569,00504M17:02:26.720,0504 16:49:14,767.95,,1
711699570,00504M17:02:27.693,0504 16:49:15,767.95,,1
711699571,00504M17:02:28.666,0504 16:49:16,768.00,,1
711699572,00504M17:02:29.640,0504 16:49:17,768.00,,1
711699573,00504M17:02:30.613,0504 16:49:18,767.98,,1
711699574,00504M17:02:31.586,0504 16:49:19,767.96,,1
711699575,00504M17:02:32.559,0504 16:49:20,767.91,,1
711699576,00504M17:02:33.533,0504 16:49:21,767.98,,1
711699577,00504M17:02:34.506,0504 16:49:22,767.93,,1
711699578,00504M17:02:35.479,0504 16:49:23,767.96,,1
711699579,00504M17:02:36.453,0504 16:49:24,767.96,,1
711699580,00504M17:02:37.426,0504 16:49:25,767.98,,1
711699581,00504M17:02:38.399,0504 16:49:26,767.98,,1
711699582,00504M17:02:39.372,0504 16:49:27,767.99,,1
711699583,00504M17:02:40.346,0504 16:49:28,767.92,,1
711699584,00504M17:02:41.319,0504 16:49:29,767.90,,1
711699585,00504M17:02:42.292,0504 16:49:30,767.92,,1
711699586,00504M17:02:43.265,0504 16:49:31,767.99,,1
711699587,00504M17:02:44.239,0504 16:49:32,768.01,,1
711699588,00504M17:02:45.212,0504 16:49:33,768.03,,1
711699589,00504M17:02:46.185,0504 16:49:34,767.94,,1
711699590,00504M17:02:47.158,0504 16:49:34,767.97,,1
711699591,00504M17:02:48.132,0504 16:49:35,767.92,,1
711699592,00504M17:02:49.105,0504 16:49:36,767.99,,1
711699593,00504M17:02:50.078,0504 16:49:37,767.97,,1
711699594,00504M17:02:51.051,0504 16:49:38,767.97,,1
711699595,00504M17:02:52.025,0504 16:49:39,767.97,,1
711699596,00504M17:02:52.998,0504 16:49:40,767.97,,1
711699597,00504M17:02:53.971,0504 16:49:41,767.97,,1
711699598,00504M17:02:54.944,0504 16:49:42,767.97,,1
711699599,00504M17:02:55.918,0504 16:49:43,767.97,,1
711699600,00504M17:02:56.891,0504 16:49:44,767.99,,1
711699601,00504M17:02:57.864,0504 16:49:45,767.91,,1
711699602,00504M17:02:58.837,0504 16:49:46,767.98,,1
711699603,00504M17:02:59.811,0504 16:49:47,767.98,,1
711699604,00504M17:03:00.784,0504 16:49:48,768.00,,1
711699605,00504M17:03:01.757,0504 16:49:49,768.00,,1
711699606,00504M17:03:02.730,0504 16:49:50,767.98,,1
711699607,00504M17:03:03.704,0504 16:49:51,767.98,,1
711699608,00504M17:03:04.677,0504 16:49:52,768.00,,1
711699609,00504M17:03:05.650,0504 16:49:53,767.98,,1
711699610,00504M17:03:06.623,0504 16:49:54,767.98,,1
711699611,00504M17:03:07.597,0504 16:49:55,767.98,,1
711699612,00504M17:03:08.570,0504 16:49:56,767.98,,1
711699613,00504M17:03:09.543,0504 16:49:57,767.98,,1
711699614,00504M17:03:10.516,0504 16:49:58,768.03,,1
711699615,00504M17:03:11.490,0504 16:49:59,768.05,,1
711699616,00504M17:03:12.463,0504 16:50:00,768.01,,1
711699617,00504M17:03:13.436,0504 16:50:01,768.01,,1
711699618,00504M17:03:14.409,0504 16:50:02,767.99,,1
711699619,00504M17:03:15.383,0504 16:50:03,767.99,,1
711699620,00504M17:03:16.356,0504 16:50:04,768.01,,1
711699621,00504M17:03:17.329,0504 16:50:05,767.99,,1
711699622,00504M17:03:18.302,0504 16:50:06,767.95,,1
711699623,00504M17:03:19.276,0504 16:50:07,767.95,,1
711699624,00504M17:03:20.249,0504 16:50:08,767.99,,1
711699625,00504M17:03:21.222,0504 16:50:09,767.99,,1
711699626,00504M17:03:22.195,0504 16:50:10,768.04,,1
711699627,00504M17:03:23.169,0504 16:50:10,768.04,,1
711699628,00504M17:03:24.142,0504 16:50:11,768.02,,1
711699629,00504M17:03:25.115,0504 16:50:12,768.06,,1
711699630,00504M17:03:26.088,0504 16:50:13,768.02,,1
711699631,00504M17:03:27.062,0504 16:50:14,768.00,,1
711699632,00504M17:03:28.035,0504 16:50:15,768.02,,1
711699633,00504M17:03:29.008,0504 16:50:16,768.04,,1
711699634,00504M17:03:29.981,0504 16:50:17,768.00,,1
711699635,00504M17:03:30.955,0504 16:50:18,768.02,,1
711699636,00504M17:03:31.928,0504 16:50:19,768.02,,1
711699637,00504M17:03:32.901,0504 16:50:20,768.07,,1
711699638,00504M17:03:33.874,0504 16:50:21,768.02,,1
711699639,00504M17:03:34.848,0504 16:50:22,768.05,,1
711699640,00504M17:03:35.821,0504 16:50:23,767.98,,1
711699641,00504M17:03:36.794,0504 16:50:24,767.98,,1
711699642,00504M17:03:37.767,0504 16:50:25,767.96,,1
711699643,00504M17:03:38.741,0504 16:50:26,768.03,,1
711699644,00504M17:03:39.714,0504 16:50:27,768.05,,1
711699645,00504M17:03:40.687,0504 16:50:28,767.99,,1
711699646,00504M17:03:41.660,0504 16:50:29,768.05,,1
711699647,00504M17:03:42.634,0504 16:50:30,767.99,,1
711699648,00504M17:03:43.607,0504 16:50:31,768.01,,1
711699649,00504M17:03:44.580,0504 16:50:32,768.01,,1
711699650,00504M17:03:45.553,0504 16:50:33,767.99,,1
711699651,00504M17:03:46.527,0504 16:50:34,768.04,,1
711699652,00504M17:03:47.500,0504 16:50:35,767.97,,1
711699653,00504M17:03:48.473,0504 16:50:36,768.06,,1
711699654,00504M17:03:49.446,0504 16:50:37,768.02,,1
711699655,00504M17:03:50.420,0504 16:50:38,768.04,,1
711699656,00504M17:03:51.393,0504 16:50:39,767.97,,1
711699657,00504M17:03:52.366,0504 16:50:40,768.04,,1
711699658,00504M17:03:53.339,0504 16:50:41,768.02,,1
711699659,00504M17:03:54.313,0504 16:50:42,768.02,,1
711699660,00504M17:03:55.286,0504 16:50:43,768.04,,1
711699661,00504M17:03:56.259,0504 16:50:44,768.07,,1
711699662,00504M17:03:57.232,0504 16:50:45,768.04,,1
711699663,00504M17:03:58.206,0504 16:50:46,768.02,,1
711699664,00504M17:03:59.179,0504 16:50:46,768.02,,1
711699665,00504M17:04:00.152,0504 16:50:47,767.96,,1
711699666,00504M17:04:01.125,0504 16:50:48,768.00,,1
711699667,00504M17:04:02.099,0504 16:50:49,768.02,,1
