SCLK,LMST,LTST,PRESSURE,PRESSURE_UNCERTAINTY,TRANSDUCER
725376622,00658M18:36:05.493,0658 17:54:58,708.05,,1
725376623,00658M18:36:06.467,0658 17:54:59,708.08,,1
725376624,00658M18:36:07.440,0658 17:54:59,708.14,,1
725376625,00658M18:36:08.413,0658 17:55:00,708.10,,1
725376626,00658M18:36:09.386,0658 17:55:01,708.10,,1
725376627,00658M18:36:10.360,0658 17:55:02,708.04,,1
725376628,00658M18:36:11.333,0658 17:55:03,708.10,,1
725376629,00658M18:36:12.306,0658 17:55:04,708.08,,1
725376630,00658M18:36:13.279,0658 17:55:05,708.04,,1
725376631,00658M18:36:14.253,0658 17:55:06,708.06,,1
725376632,00658M18:36:15.226,0658 17:55:07,708.04,,1
725376633,00658M18:36:16.199,0658 17:55:08,708.06,,1
725376634,00658M18:36:17.172,0658 17:55:09,708.11,,1
725376635,00658M18:36:18.146,0658 17:55:10,708.08,,1
725376636,00658M18:36:19.119,0658 17:55:11,708.06,,1
725376637,00658M18:36:20.092,0658 17:55:12,708.07,,1
725376638,00658M18:36:21.065,0658 17:55:13,708.11,,1
725376639,00658M18:36:22.039,0658 17:55:14,708.11,,1
725376640,00658M18:36:23.012,0658 17:55:15,708.14,,1
725376641,00658M18:36:23.985,0658 17:55:16,708.07,,1
725376642,00658M18:36:24.958,0658 17:55:17,708.10,,1
725376643,00658M18:36:25.932,0658 17:55:18,708.07,,1
725376644,00658M18:36:26.905,0658 17:55:19,708.09,,1
725376645,00658M18:36:27.878,0658 17:55:20,708.07,,1
725376646,00658M18:36:28.851,0658 17:55:21,708.10,,1
725376647,00658M18:36:29.825,0658 17:55:22,708.06,,1
725376648,00658M18:36:30.798,0658 17:55:23,708.03,,1
725376649,00658M18:36:31.771,0658 17:55:24,708.14,,1
725376650,00658M18:36:32.744,0658 17:55:25,708.10,,1
725376651,00658M18:36:33.718,0658 17:55:26,708.06,,1
725376652,00658M18:36:34.691,0658 17:55:27,708.05,,1
725376653,00658M18:36:35.664,0658 17:55:28,708.01,,1
725376654,00658M18:36:36.637,0658 17:55:29,708.04,,1
725376655,00658M18:36:37.611,0658 17:55:30,708.06,,1
725376656,00658M18:36:38.584,0658 17:55:31,708.08,,1
725376657,00658M18:36:39.557,0658 17:55:32,708.08,,1
725376658,00658M18:36:40.530,0658 17:55:33,708.06,,1
725376659,00658M18:36:41.504,0658 17:55:34,708.04,,1
725376660,00658M18:36:42.477,0658 17:55:35,708.06,,1
725376661,00658M18:36:43.450,0658 17:55:36,708.04,,1
725376662,00658M18:36:44.423,0658 17:55:36,708.02,,1
725376663,00658M18:36:45.397,0658 17:55:37,708.09,,1
725376664,00658M18:36:46.370,0658 17:55:38,708.02,,1
725376665,00658M18:36:47.343,0658 17:55:39,707.98,,1
725376666,00658M18:36:48.316,0658 17:55:40,708.00,,1
725376667,00658M18:36:49.290,0658 17:55:41,707.96,,1
725376668,00658M18:36:50.263,0658 17:55:42,708.00,,1
725376669,00658M18:36:51.236,0658 17:55:43,708.00,,1
725376670,00658M18:36:52.209,0658 17:55:44,708.01,,1
725376671,00658M18:36:53.183,0658 17:55:45,708.03,,1
725376672,00658M18:36:54.156,0658 17:55:46,707.97,,1
725376673,00658M18:36:55.129,0658 17:55:47,708.03,,1
725376674,00658M18:36:56.102,0658 17:55:48,708.03,,1
725376675,00658M18:36:57.076,0658 17:55:49,707.99,,1
725376676,00658M18:36:58.049,0658 17:55:50,707.96,,1
725376677,00658M18:36:59.022,0658 17:55:51,708.01,,1
725376678,00658M18:36:59.995,0658 17:55:52,707.99,,1
725376679,00658M18:37:00.969,0658 17:55:53,708.03,,1
725376680,00658M18:37:01.942,0658 17:55:54,707.99,,1
725376681,00658M18:37:02.915,0658 17:55:55,707.97,,1
725376682,00658M18:37:03.888,0658 17:55:56,707.95,,1
725376683,00658M18:37:04.862,0658 17:55:57,708.00,,1
725376684,00658M18:37:05.835,0658 17:55:58,708.02,,1
725376685,00658M18:37:06.808,0658 17:55:59,707.97,,1
725376686,00658M18:37:07.781,0658 17:56:00,707.95,,1
725376687,00658M18:37:08.755,0658 17:56:01,708.00,,1
725376688,00658M18:37:09.728,0658 17:56:02,707.93,,1
725376689,00658M18:37:10.701,0658 17:56:03,707.94,,1
725376690,00658M18:37:11.674,0658 17:56:04,707.94,,1
725376691,00658M18:37:12.648,0658 17:56:05,707.96,,1
725376692,00658M18:37:13.621,0658 17:56:06,707.91,,1
725376693,00658M18:37:14.594,0658 17:56:07,707.91,,1
725376694,00658M18:37:15.567,0658 17:56:08,707.98,,1
725376695,00658M18:37:16.541,0658 17:56:09,707.98,,1
725376696,00658M18:37:17.514,0658 17:56:10,707.94,,1
725376697,00658M18:37:18.487,0658 17:56:11,707.92,,1
725376698,00658M18:37:19.460,0658 17:56:12,707.94,,1
725376699,00658M18:37:20.434,0658 17:56:13,707.85,,1
725376700,00658M18:37:21.407,0658 17:56:13,707.96,,1
725376701,00658M18:37:22.380,0658 17:56:14,707.90,,1
725376702,00658M18:37:23.353,0658 17:56:15,707.92,,1
725376703,00658M18:37:24.327,0658 17:56:16,707.96,,1
725376704,00658M18:37:25.300,0658 17:56:17,707.90,,1
725376705,00658M18:37:26.273,0658 17:56:18,707.90,,1
725376706,00658M18:37:27.246,0658 17:56:19,707.95,,1
725376707,00658M18:37:28.220,0658 17:56:20,707.86,,1
725376708,00658M18:37:29.193,0658 17:56:21,707.92,,1
725376709,00658M18:37:30.166,0658 17:56:22,707.92,,1
725376710,00658M18:37:31.139,0658 17:56:23,707.97,,1
725376711,00658M18:37:32.113,0658 17:56:24,707.95,,1
725376712,00658M18:37:33.086,0658 17:56:25,707.91,,1
725376713,00658M18:37:34.059,0658 17:56:26,707.91,,1
725376714,00658M18:37:35.032,0658 17:56:27,707.93,,1
725376715,00658M18:37:36.006,0658 17:56:28,707.96,,1
725376716,00658M18:37:36.979,0658 17:56:29,707.89,,1
725376717,00658M18:37:37.952,0658 17:56:30,707.98,,1
725376718,00658M18:37:38.926,0658 17:56:31,707.89,,1
725376719,00658M18:37:39.899,0658 17:56:32,707.91,,1
725376720,00658M18:37:40.872,0658 17:56:33,707.94,,1
725376721,00658M18:37:41.845,0658 17:56:34,707.94,,1
725376722,00658M18:37:42.819,0658 17:56:35,707.89,,1
725376723,00658M18:37:43.792,0658 17:56:36,707.94,,1
725376724,00658M18:37:44.765,0658 17:56:37,707.87,,1
725376725,00658M18:37:45.738,0658 17:56:38,707.94,,1
725376726,00658M18:37:46.712,0658 17:56:39,707.89,,1
725376727,00658M18:37:47.685,0658 17:56:40,707.96,,1
725376728,00658M18:37:48.658,0658 17:56:41,707.92,,1
725376729,00658M18:37:49.631,0658 17:56:42,707.92,,1
725376730,00658M18:37:50.605,0658 17:56:43,707.86,,1
725376731,00658M18:37:51.578,0658 17:56:44,707.97,,1
725376732,00658M18:37:52.551,0658 17:56:45,707.90,,1
725376733,00658M18:37:53.524,0658 17:56:46,707.93,,1
725376734,00658M18:37:54.498,0658 17:56:47,707.91,,1
725376735,00658M18:37:55.471,0658 17:56:48,707.92,,1
725376736,00658M18:37:56.444,0658 17:56:49,707.91,,1
725376737,00658M18:37:57.417,0658 17:56:49,707.93,,1
725376738,00658M18:37:58.391,0658 17:56:50,707.95,,1
725376739,00658M18:37:59.364,0658 17:56:51,707.95,,1
725376740,00658M18:38:00.337,0658 17:56:52,707.95,,1
725376741,00658M18:38:01.310,0658 17:56:53,707.95,,1
725376742,00658M18:38:02.284,0658 17:56:54,707.98,,1
725376743,00658M18:38:03.257,0658 17:56:55,707.93,,1
725376744,00658M18:38:04.230,0658 17:56:56,707.94,,1
725376745,00658M18:38:05.203,0658 17:56:57,707.93,,1
725376746,00658M18:38:06.177,0658 17:56:58,708.00,,1
725376747,00658M18:38:07.150,0658 17:56:59,707.94,,1
725376748,00658M18:38:08.123,0658 17:57:00,707.93,,1
725376749,00658M18:38:09.096,0658 17:57:01,707.96,,1
725376750,00658M18:38:10.070,0658 17:57:02,707.96,,1
725376751,00658M18:38:11.043,0658 17:57:03,707.94,,1
725376752,00658M18:38:12.016,0658 17:57:04,707.97,,1
725376753,00658M18:38:12.989,0658 17:57:05,707.94,,1
725376754,00658M18:38:13.963,0658 17:57:06,707.97,,1
725376755,00658M18:38:14.936,0658 17:57:07,707.95,,1
725376756,00658M18:38:15.909,0658 17:57:08,707.96,,1
725376757,00658M18:38:16.882,0658 17:57:09,707.97,,1
725376758,00658M18:38:17.856,0658 17:57:10,707.99,,1
725376759,00658M18:38:18.829,0658 17:57:11,707.99,,1
725376760,00658M18:38:19.802,0658 17:57:12,707.99,,1
725376761,00658M18:38:20.775,0658 17:57:13,707.97,,1
725376762,00658M18:38:21.749,0658 17:57:14,708.02,,1
725376763,00658M18:38:22.722,0658 17:57:15,707.97,,1
725376764,00658M18:38:23.695,0658 17:57:16,708.02,,1
725376765,00658M18:38:24.668,0658 17:57:17,707.98,,1
725376766,00658M18:38:25.642,0658 17:57:18,708.02,,1
725376767,00658M18:38:26.615,0658 17:57:19,708.04,,1
725376768,00658M18:38:27.588,0658 17:57:20,707.98,,1
725376769,00658M18:38:28.561,0658 17:57:21,707.96,,1
725376770,00658M18:38:29.535,0658 17:57:22,708.04,,1
725376771,00658M18:38:30.508,0658 17:57:23,708.02,,1
725376772,00658M18:38:31.481,0658 17:57:24,708.00,,1
725376773,00658M18:38:32.454,0658 17:57:25,708.03,,1
725376774,00658M18:38:33.428,0658 17:57:26,708.03,,1
725376775,00658M18:38:34.401,0658 17:57:26,708.03,,1
725376776,00658M18:38:35.374,0658 17:57:27,708.05,,1
725376777,00658M18:38:36.347,0658 17:57:28,708.01,,1
725376778,00658M18:38:37.321,0658 17:57:29,708.08,,1
725376779,00658M18:38:38.294,0658 17:57:30,708.06,,1
725376780,00658M18:38:39.267,0658 17:57:31,708.06,,1
725376781,00658M18:38:40.240,0658 17:57:32,708.08,,1
725376782,00658M18:38:41.214,0658 17:57:33,708.06,,1
725376783,00658M18:38:42.187,0658 17:57:34,708.06,,1
725376784,00658M18:38:43.160,0658 17:57:35,708.08,,1
725376785,00658M18:38:44.133,0658 17:57:36,708.02,,1
725376786,00658M18:38:45.107,0658 17:57:37,708.06,,1
725376787,00658M18:38:46.080,0658 17:57:38,708.02,,1
725376788,00658M18:38:47.053,0658 17:57:39,708.06,,1
725376789,00658M18:38:48.026,0658 17:57:40,708.09,,1
725376790,00658M18:38:49.000,0658 17:57:41,708.04,,1
725376791,00658M18:38:49.973,0658 17:57:42,708.11,,1
725376792,00658M18:38:50.946,0658 17:57:43,708.11,,1
725376793,00658M18:38:51.919,0658 17:57:44,708.05,,1
725376794,00658M18:38:52.893,0658 17:57:45,708.11,,1
725376795,00658M18:38:53.866,0658 17:57:46,708.11,,1
725376796,00658M18:38:54.839,0658 17:57:47,708.07,,1
725376797,00658M18:38:55.812,0658 17:57:48,708.07,,1
725376798,00658M18:38:56.786,0658 17:57:49,708.05,,1
725376799,00658M18:38:57.759,0658 17:57:50,708.07,,1
725376800,00658M18:38:58.732,0658 17:57:51,708.07,,1
725376801,00658M18:38:59.705,0658 17:57:52,708.12,,1
725376802,00658M18:39:00.679,0658 17:57:53,708.03,,1
725376803,00658M18:39:01.652,0658 17:57:54,708.10,,1
725376804,00658M18:39:02.625,0658 17:57:55,708.08,,1
725376805,00658M18:39:03.598,0658 17:57:56,708.12,,1
725376806,00658M18:39:04.572,0658 17:57:57,708.10,,1
725376807,00658M18:39:05.545,0658 17:57:58,708.08,,1
725376808,00658M18:39:06.518,0658 17:57:59,708.10,,1
725376809,00658M18:39:07.491,0658 17:58:00,708.15,,1
725376810,00658M18:39:08.465,0658 17:58:01,708.08,,1
725376811,00658M18:39:09.438,0658 17:58:02,708.12,,1
725376812,00658M18:39:10.411,0658 17:58:03,708.08,,1
725376813,00658M18:39:11.384,0658 17:58:03,708.13,,1
725376814,00658M18:39:12.358,0658 17:58:04,708.15,,1
725376815,00658M18:39:13.331,0658 17:58:05,708.13,,1
725376816,00658M18:39:14.304,0658 17:58:06,708.11,,1
725376817,00658M18:39:15.277,0658 17:58:07,708.11,,1
725376818,00658M18:39:16.251,0658 17:58:08,708.07,,1
725376819,00658M18:39:17.224,0658 17:58:09,708.13,,1
725376820,00658M18:39:18.197,0658 17:58:10,708.14,,1
725376821,00658M18:39:19.170,0658 17:58:11,708.11,,1
725376822,00658M18:39:20.144,0658 17:58:12,708.16,,1
725376823,00658M18:39:21.117,0658 17:58:13,708.14,,1
725376824,00658M18:39:22.090,0658 17:58:14,708.18,,1
725376825,00658M18:39:23.063,0658 17:58:15,708.14,,1
725376826,00658M18:39:24.037,0658 17:58:16,708.14,,1
725376827,00658M18:39:25.010,0658 17:58:17,708.12,,1
725376828,00658M18:39:25.983,0658 17:58:18,708.16,,1
725376829,00658M18:39:26.956,0658 17:58:19,708.12,,1
725376830,00658M18:39:27.930,0658 17:58:20,708.10,,1
725376831,00658M18:39:28.903,0658 17:58:21,708.17,,1
725376832,00658M18:39:29.876,0658 17:58:22,708.19,,1
725376833,00658M18:39:30.849,0658 17:58:23,708.17,,1
725376834,00658M18:39:31.823,0658 17:58:24,708.17,,1
725376835,00658M18:39:32.796,0658 17:58:25,708.15,,1
725376836,00658M18:39:33.769,0658 17:58:26,708.17,,1
725376837,00658M18:39:34.742,0658 17:58:27,708.19,,1
725376838,00658M18:39:35.716,0658 17:58:28,708.17,,1
725376839,00658M18:39:36.689,0658 17:58:29,708.15,,1
725376840,00658M18:39:37.662,0658 17:58:30,708.17,,1
725376841,00658M18:39:38.635,0658 17:58:31,708.20,,1
725376842,00658M18:39:39.609,0658 17:58:32,708.15,,1
725376843,00658M18:39:40.582,0658 17:58:33,708.16,,1
725376844,00658M18:39:41.555,0658 17:58:34,708.13,,1
725376845,00658M18:39:42.529,0658 17:58:35,708.18,,1
725376846,00658M18:39:43.502,0658 17:58:36,708.16,,1
725376847,00658M18:39:44.475,0658 17:58:37,708.16,,1
725376848,00658M18:39:45.448,0658 17:58:38,708.12,,1
725376849,00658M18:39:46.422,0658 17:58:39,708.18,,1
725376850,00658M18:39:47.395,0658 17:58:39,708.21,,1
725376851,00658M18:39:48.368,0658 17:58:40,708.21,,1
725376852,00658M18:39:49.341,0658 17:58:41,708.16,,1
725376853,00658M18:39:50.315,0658 17:58:42,708.21,,1
725376854,00658M18:39:51.288,0658 17:58:43,708.16,,1
725376855,00658M18:39:52.261,0658 17:58:44,708.21,,1
725376856,00658M18:39:53.234,0658 17:58:45,708.16,,1
725376857,00658M18:39:54.208,0658 17:58:46,708.18,,1
725376858,00658M18:39:55.181,0658 17:58:47,708.17,,1
725376859,00658M18:39:56.154,0658 17:58:48,708.17,,1
725376860,00658M18:39:57.127,0658 17:58:49,708.19,,1
725376861,00658M18:39:58.101,0658 17:58:50,708.17,,1
725376862,00658M18:39:59.074,0658 17:58:51,708.15,,1
725376863,00658M18:40:00.047,0658 17:58:52,708.21,,1
725376864,00658M18:40:01.020,0658 17:58:53,708.17,,1
725376865,00658M18:40:01.994,0658 17:58:54,708.19,,1
725376866,00658M18:40:02.967,0658 17:58:55,708.11,,1
725376867,00658M18:40:03.940,0658 17:58:56,708.15,,1
725376868,00658M18:40:04.913,0658 17:58:57,708.13,,1
725376869,00658M18:40:05.887,0658 17:58:58,708.13,,1
725376870,00658M18:40:06.860,0658 17:58:59,708.17,,1
725376871,00658M18:40:07.833,0658 17:59:00,708.16,,1
725376872,00658M18:40:08.806,0658 17:59:01,708.16,,1
725376873,00658M18:40:09.780,0658 17:59:02,708.11,,1
725376874,00658M18:40:10.753,0658 17:59:03,708.11,,1
725376875,00658M18:40:11.726,0658 17:59:04,708.16,,1
725376876,00658M18:40:12.699,0658 17:59:05,708.12,,1
725376877,00658M18:40:13.673,0658 17:59:06,708.13,,1
725376878,00658M18:40:14.646,0658 17:59:07,708.14,,1
725376879,00658M18:40:15.619,0658 17:59:08,708.18,,1
725376880,00658M18:40:16.592,0658 17:59:09,708.16,,1
725376881,00658M18:40:17.566,0658 17:59:10,708.09,,1
725376882,00658M18:40:18.539,0658 17:59:11,708.14,,1
725376883,00658M18:40:19.512,0658 17:59:12,708.10,,1
725376884,00658M18:40:20.485,0658 17:59:13,708.21,,1
725376885,00658M18:40:21.459,0658 17:59:14,708.16,,1
725376886,00658M18:40:22.432,0658 17:59:15,708.16,,1
725376887,00658M18:40:23.405,0658 17:59:16,708.10,,1
725376888,00658M18:40:24.378,0658 17:59:16,708.12,,1
725376889,00658M18:40:25.352,0658 17:59:17,708.17,,1
725376890,00658M18:40:26.325,0658 17:59:18,708.15,,1
725376891,00658M18:40:27.298,0658 17:59:19,708.15,,1
725376892,00658M18:40:28.271,0658 17:59:20,708.12,,1
725376893,00658M18:40:29.245,0658 17:59:21,708.12,,1
725376894,00658M18:40:30.218,0658 17:59:22,708.17,,1
725376895,00658M18:40:31.191,0658 17:59:23,708.11,,1
725376896,00658M18:40:32.164,0658 17:59:24,708.13,,1
725376897,00658M18:40:33.138,0658 17:59:25,708.13,,1
725376898,00658M18:40:34.111,0658 17:59:26,708.11,,1
725376899,00658M18:40:35.084,0658 17:59:27,708.15,,1
725376900,00658M18:40:36.057,0658 17:59:28,708.13,,1
725376901,00658M18:40:37.031,0658 17:59:29,708.13,,1
725376902,00658M18:40:38.004,0658 17:59:30,708.11,,1
725376903,00658M18:40:38.977,0658 17:59:31,708.14,,1
725376904,00658M18:40:39.950,0658 17:59:32,708.07,,1
725376905,00658M18:40:40.924,0658 17:59:33,708.05,,1
725376906,00658M18:40:41.897,0658 17:59:34,708.11,,1
725376907,00658M18:40:42.870,0658 17:59:35,708.11,,1
725376908,00658M18:40:43.843,0658 17:59:36,708.11,,1
725376909,00658M18:40:44.817,0658 17:59:37,708.12,,1
725376910,00658M18:40:45.790,0658 17:59:38,708.05,,1
725376911,00658M18:40:46.763,0658 17:59:39,708.07,,1
725376912,00658M18:40:47.736,0658 17:59:40,708.07,,1
725376913,00658M18:40:48.710,0658 17:59:41,708.10,,1
725376914,00658M18:40:49.683,0658 17:59:42,708.16,,1
725376915,00658M18:40:50.656,0658 17:59:43,708.10,,1
725376916,00658M18:40:51.629,0658 17:59:44,708.15,,1
725376917,00658M18:40:52.603,0658 17:59:45,708.12,,1
725376918,00658M18:40:53.576,0658 17:59:46,708.12,,1
725376919,00658M18:40:54.549,0658 17:59:47,708.10,,1
725376920,00658M18:40:55.522,0658 17:59:48,708.08,,1
725376921,00658M18:40:56.496,0658 17:59:49,708.06,,1
725376922,00658M18:40:57.469,0658 17:59:50,708.13,,1
725376923,00658M18:40:58.442,0658 17:59:51,708.15,,1
725376924,00658M18:40:59.415,0658 17:59:52,708.08,,1
725376925,00658M18:41:00.389,0658 17:59:53,708.08,,1
725376926,00658M18:41:01.362,0658 17:59:53,708.02,,1
725376927,00658M18:41:02.335,0658 17:59:54,708.09,,1
725376928,00658M18:41:03.308,0658 17:59:55,708.15,,1
725376929,00658M18:41:04.282,0658 17:59:56,708.11,,1
725376930,00658M18:41:05.255,0658 17:59:57,708.09,,1
725376931,00658M18:41:06.228,0658 17:59:58,708.13,,1
725376932,00658M18:41:07.201,0658 17:59:59,708.11,,1
725376933,00658M18:41:08.175,0658 18:00:00,708.05,,1
725376934,00658M18:41:09.148,0658 18:00:01,708.09,,1
725376935,00658M18:41:10.121,0658 18:00:02,708.16,,1
725376936,00658M18:41:11.094,0658 18:00:03,708.14,,1
725376937,00658M18:41:12.068,0658 18:00:04,708.07,,1
725376938,00658M18:41:13.041,0658 18:00:05,708.10,,1
725376939,00658M18:41:14.014,0658 18:00:06,708.12,,1
725376940,00658M18:41:14.987,0658 18:00:07,708.12,,1
725376941,00658M18:41:15.961,0658 18:00:08,708.10,,1
725376942,00658M18:41:16.934,0658 18:00:09,708.17,,1
725376943,00658M18:41:17.907,0658 18:00:10,708.12,,1
725376944,00658M18:41:18.880,0658 18:00:11,708.17,,1
725376945,00658M18:41:19.854,0658 18:00:12,708.10,,1
725376946,00658M18:41:20.827,0658 18:00:13,708.14,,1
725376947,00658M18:41:21.800,0658 18:00:14,708.21,,1
725376948,00658M18:41:22.773,0658 18:00:15,708.15,,1
725376949,00658M18:41:23.747,0658 18:00:16,708.19,,1
725376950,00658M18:41:24.720,0658 18:00:17,708.15,,1
725376951,00658M18:41:25.693,0658 18:00:18,708.17,,1
725376952,00658M18:41:26.666,0658 18:00:19,708.19,,1
725376953,00658M18:41:27.640,0658 18:00:20,708.13,,1
725376954,00658M18:41:28.613,0658 18:00:21,708.15,,1
725376955,00658M18:41:29.586,0658 18:00:22,708.13,,1
725376956,00658M18:41:30.559,0658 18:00:23,708.15,,1
725376957,00658M18:41:31.533,0658 18:00:24,708.09,,1
725376958,00658M18:41:32.506,0658 18:00:25,708.11,,1
725376959,00658M18:41:33.479,0658 18:00:26,708.13,,1
725376960,00658M18:41:34.452,0658 18:00:27,708.10,,1
725376961,00658M18:41:35.426,0658 18:00:28,708.18,,1
725376962,00658M18:41:36.399,0658 18:00:29,708.18,,1
725376963,00658M18:41:37.372,0658 18:00:29,708.18,,1
725376964,00658M18:41:38.345,0658 18:00:30,708.20,,1
725376965,00658M18:41:39.319,0658 18:00:31,708.16,,1
725376966,00658M18:41:40.292,0658 18:00:32,708.18,,1
725376967,00658M18:41:41.265,0658 18:00:33,708.16,,1
725376968,00658M18:41:42.238,0658 18:00:34,708.19,,1
725376969,00658M18:41:43.212,0658 18:00:35,708.25,,1
725376970,00658M18:41:44.185,0658 18:00:36,708.14,,1
725376971,00658M18:41:45.158,0658 18:00:37,708.16,,1
725376972,00658M18:41:46.132,0658 18:00:38,708.21,,1
725376973,00658M18:41:47.105,0658 18:00:39,708.16,,1
725376974,00658M18:41:48.078,0658 18:00:40,708.17,,1
725376975,00658M18:41:49.051,0658 18:00:41,708.21,,1
725376976,00658M18:41:50.025,0658 18:00:42,708.21,,1
725376977,00658M18:41:50.998,0658 18:00:43,708.17,,1
725376978,00658M18:41:51.971,0658 18:00:44,708.17,,1
725376979,00658M18:41:52.944,0658 18:00:45,708.13,,1
725376980,00658M18:41:53.918,0658 18:00:46,708.19,,1
725376981,00658M18:41:54.891,0658 18:00:47,708.24,,1
725376982,00658M18:41:55.864,0658 18:00:48,708.22,,1
725376983,00658M18:41:56.837,0658 18:00:49,708.17,,1
725376984,00658M18:41:57.811,0658 18:00:50,708.15,,1
725376985,00658M18:41:58.784,0658 18:00:51,708.24,,1
725376986,00658M18:41:59.757,0658 18:00:52,708.20,,1
725376987,00658M18:42:00.730,0658 18:00:53,708.16,,1
725376988,00658M18:42:01.704,0658 18:00:54,708.22,,1
725376989,00658M18:42:02.677,0658 18:00:55,708.20,,1
725376990,00658M18:42:03.650,0658 18:00:56,708.20,,1
725376991,00658M18:42:04.623,0658 18:00:57,708.20,,1
725376992,00658M18:42:05.597,0658 18:00:58,708.23,,1
725376993,00658M18:42:06.570,0658 18:00:59,708.23,,1
725376994,00658M18:42:07.543,0658 18:01:00,708.21,,1
725376995,00658M18:42:08.516,0658 18:01:01,708.21,,1
725376996,00658M18:42:09.490,0658 18:01:02,708.16,,1
725376997,00658M18:42:10.463,0658 18:01:03,708.19,,1
725376998,00658M18:42:11.436,0658 18:01:04,708.23,,1
725376999,00658M18:42:12.409,0658 18:01:05,708.25,,1
725377000,00658M18:42:13.383,0658 18:01:06,708.23,,1
725377001,00658M18:42:14.356,0658 18:01:06,708.21,,1
725377002,00658M18:42:15.329,0658 18:01:07,708.23,,1
725377003,00658M18:42:16.302,0658 18:01:08,708.26,,1
725377004,00658M18:42:17.276,0658 18:01:09,708.21,,1
725377005,00658M18:42:18.249,0658 18:01:10,708.24,,1
725377006,00658M18:42:19.222,0658 18:01:11,708.19,,1
725377007,00658M18:42:20.195,0658 18:01:12,708.26,,1
725377008,00658M18:42:21.169,0658 18:01:13,708.28,,1
725377009,00658M18:42:22.142,0658 18:01:14,708.26,,1
725377010,00658M18:42:23.115,0658 18:01:15,708.24,,1
725377011,00658M18:42:24.088,0658 18:01:16,708.29,,1
725377012,00658M18:42:25.062,0658 18:01:17,708.29,,1
725377013,00658M18:42:26.035,0658 18:01:18,708.29,,1
725377014,00658M18:42:27.008,0658 18:01:19,708.29,,1
725377015,00658M18:42:27.981,0658 18:01:20,708.31,,1
725377016,00658M18:42:28.955,0658 18:01:21,708.24,,1
725377017,00658M18:42:29.928,0658 18:01:22,708.36,,1
725377018,00658M18:42:30.901,0658 18:01:23,708.29,,1
725377019,00658M18:42:31.874,0658 18:01:24,708.31,,1
725377020,00658M18:42:32.848,0658 18:01:25,708.31,,1
725377021,00658M18:42:33.821,0658 18:01:26,708.29,,1
725377022,00658M18:42:34.794,0658 18:01:27,708.30,,1
725377023,00658M18:42:35.767,0658 18:01:28,708.32,,1
725377024,00658M18:42:36.741,0658 18:01:29,708.32,,1
725377025,00658M18:42:37.714,0658 18:01:30,708.34,,1
725377026,00658M18:42:38.687,0658 18:01:31,708.32,,1
725377027,00658M18:42:39.660,0658 18:01:32,708.32,,1
725377028,00658M18:42:40.634,0658 18:01:33,708.32,,1
725377029,00658M18:42:41.607,0658 18:01:34,708.35,,1
725377030,00658M18:42:42.580,0658 18:01:35,708.34,,1
725377031,00658M18:42:43.553,0658 18:01:36,708.35,,1
725377032,00658M18:42:44.527,0658 18:01:37,708.39,,1
725377033,00658M18:42:45.500,0658 18:01:38,708.39,,1
725377034,00658M18:42:46.473,0658 18:01:39,708.39,,1
725377035,00658M18:42:47.446,0658 18:01:40,708.39,,1
725377036,00658M18:42:48.420,0658 18:01:41,708.35,,1
725377037,00658M18:42:49.393,0658 18:01:42,708.37,,1
725377038,00658M18:42:50.366,0658 18:01:43,708.39,,1
725377039,00658M18:42:51.339,0658 18:01:43,708.37,,1
725377040,00658M18:42:52.313,0658 18:01:44,708.40,,1
725377041,00658M18:42:53.286,0658 18:01:45,708.40,,1
725377042,00658M18:42:54.259,0658 18:01:46,708.42,,1
725377043,00658M18:42:55.232,0658 18:01:47,708.33,,1
725377044,00658M18:42:56.206,0658 18:01:48,708.44,,1
725377045,00658M18:42:57.179,0658 18:01:49,708.36,,1
725377046,00658M18:42:58.152,0658 18:01:50,708.38,,1
725377047,00658M18:42:59.125,0658 18:01:51,708.40,,1
725377048,00658M18:43:00.099,0658 18:01:52,708.36,,1
725377049,00658M18:43:01.072,0658 18:01:53,708.47,,1
725377050,00658M18:43:02.045,0658 18:01:54,708.39,,1
725377051,00658M18:43:03.018,0658 18:01:55,708.45,,1
725377052,00658M18:43:03.992,0658 18:01:56,708.41,,1
725377053,00658M18:43:04.965,0658 18:01:57,708.41,,1
725377054,00658M18:43:05.938,0658 18:01:58,708.45,,1
725377055,00658M18:43:06.911,0658 18:01:59,708.47,,1
725377056,00658M18:43:07.885,0658 18:02:00,708.43,,1
725377057,00658M18:43:08.858,0658 18:02:01,708.43,,1
725377058,00658M18:43:09.831,0658 18:02:02,708.44,,1
725377059,00658M18:43:10.804,0658 18:02:03,708.46,,1
725377060,00658M18:43:11.778,0658 18:02:04,708.39,,1
725377061,00658M18:43:12.751,0658 18:02:05,708.44,,1
725377062,00658M18:43:13.724,0658 18:02:06,708.41,,1
725377063,00658M18:43:14.697,0658 18:02:07,708.50,,1
725377064,00658M18:43:15.671,0658 18:02:08,708.46,,1
725377065,00658M18:43:16.644,0658 18:02:09,708.48,,1
725377066,00658M18:43:17.617,0658 18:02:10,708.46,,1
725377067,00658M18:43:18.590,0658 18:02:11,708.48,,1
725377068,00658M18:43:19.564,0658 18:02:12,708.53,,1
725377069,00658M18:43:20.537,0658 18:02:13,708.51,,1
725377070,00658M18:43:21.510,0658 18:02:14,708.51,,1
725377071,00658M18:43:22.483,0658 18:02:15,708.49,,1
