SCLK,LMST,LTST,PRESSURE,PRESSURE_UNCERTAINTY,TRANSDUCER
683051575,00182M00:07:10.128,0182 00:21:56,713.25,,1
683051576,00182M00:07:11.102,0182 00:21:57,713.20,,1
683051577,00182M00:07:12.075,0182 00:21:58,713.22,,1
683051578,00182M00:07:13.048,0182 00:21:59,713.22,,1
683051579,00182M00:07:14.021,0182 00:22:00,713.22,,1
683051580,00182M00:07:14.995,0182 00:22:01,713.20,,1
683051581,00182M00:07:15.968,0182 00:22:02,713.23,,1
683051582,00182M00:07:16.941,0182 00:22:03,713.24,,1
683051583,00182M00:07:17.914,0182 00:22:04,713.20,,1
683051584,00182M00:07:18.888,0182 00:22:05,713.22,,1
683051585,00182M00:07:19.861,0182 00:22:06,713.23,,1
683051586,00182M00:07:20.834,0182 00:22:06,713.25,,1
683051587,00182M00:07:21.807,0182 00:22:07,713.18,,1
683051588,00182M00:07:22.781,0182 00:22:08,713.18,,1
683051589,00182M00:07:23.754,0182 00:22:09,713.25,,1
683051590,00182M00:07:24.727,0182 00:22:10,713.16,,1
683051591,00182M00:07:25.700,0182 00:22:11,713.21,,1
683051592,00182M00:07:26.674,0182 00:22:12,713.25,,1
683051593,00182M00:07:27.647,0182 00:22:13,713.21,,1
683051594,00182M00:07:28.620,0182 00:22:14,713.18,,1
683051595,00182M00:07:29.593,0182 00:22:15,713.25,,1
683051596,00182M00:07:30.567,0182 00:22:16,713.21,,1
683051597,00182M00:07:31.540,0182 00:22:17,713.21,,1
683051598,00182M00:07:32.513,0182 00:22:18,713.19,,1
683051599,00182M00:07:33.486,0182 00:22:19,713.19,,1
683051600,00182M00:07:34.460,0182 00:22:20,713.21,,1
683051601,00182M00:07:35.433,0182 00:22:21,713.21,,1
683051602,00182M00:07:36.406,0182 00:22:22,713.23,,1
683051603,00182M00:07:37.379,0182 00:22:23,713.18,,1
683051604,00182M00:07:38.353,0182 00:22:24,713.23,,1
683051605,00182M00:07:39.326,0182 00:22:25,713.21,,1
683051606,00182M00:07:40.299,0182 00:22:26,713.21,,1
683051607,00182M00:07:41.272,0182 00:22:27,713.23,,1
683051608,00182M00:07:42.246,0182 00:22:28,713.23,,1
683051609,00182M00:07:43.219,0182 00:22:29,713.17,,1
683051610,00182M00:07:44.192,0182 00:22:30,713.21,,1
683051611,00182M00:07:45.165,0182 00:22:31,713.14,,1
683051612,00182M00:07:46.139,0182 00:22:32,713.21,,1
683051613,00182M00:07:47.112,0182 00:22:33,713.21,,1
683051614,00182M00:07:48.085,0182 00:22:34,713.21,,1
683051615,00182M00:07:49.058,0182 00:22:35,713.17,,1
683051616,00182M00:07:50.032,0182 00:22:36,713.21,,1
683051617,00182M00:07:51.005,0182 00:22:37,713.23,,1
683051618,00182M00:07:51.978,0182 00:22:38,713.17,,1
683051619,00182M00:07:52.951,0182 00:22:39,713.19,,1
683051620,00182M00:07:53.925,0182 00:22:40,713.19,,1
683051621,00182M00:07:54.898,0182 00:22:41,713.21,,1
683051622,00182M00:07:55.871,0182 00:22:42,713.15,,1
683051623,00182M00:07:56.844,0182 00:22:43,713.17,,1
683051624,00182M00:07:57.818,0182 00:22:43,713.17,,1
683051625,00182M00:07:58.791,0182 00:22:44,713.17,,1
683051626,00182M00:07:59.764,0182 00:22:45,713.17,,1
683051627,00182M00:08:00.737,0182 00:22:46,713.19,,1
683051628,00182M00:08:01.711,0182 00:22:47,713.17,,1
683051629,00182M00:08:02.684,0182 00:22:48,713.15,,1
683051630,00182M00:08:03.657,0182 00:22:49,713.19,,1
683051631,00182M00:08:04.630,0182 00:22:50,713.19,,1
683051632,00182M00:08:05.604,0182 00:22:51,713.17,,1
683051633,00182M00:08:06.577,0182 00:22:52,713.15,,1
683051634,00182M00:08:07.550,0182 00:22:53,713.19,,1
683051635,00182M00:08:08.523,0182 00:22:54,713.19,,1
683051636,00182M00:08:09.497,0182 00:22:55,713.19,,1
683051637,00182M00:08:10.470,0182 00:22:56,713.15,,1
683051638,00182M00:08:11.443,0182 00:22:57,713.17,,1
683051639,00182M00:08:12.416,0182 00:22:58,713.15,,1
683051640,00182M00:08:13.390,0182 00:22:59,713.19,,1
683051641,00182M00:08:14.363,0182 00:23:00,713.15,,1
683051642,00182M00:08:15.336,0182 00:23:01,713.19,,1
683051643,00182M00:08:16.309,0182 00:23:02,713.17,,1
683051644,00182M00:08:17.283,0182 00:23:03,713.17,,1
683051645,00182M00:08:18.256,0182 00:23:04,713.17,,1
683051646,00182M00:08:19.229,0182 00:23:05,713.17,,1
683051647,00182M00:08:20.202,0182 00:23:06,713.17,,1
683051648,00182M00:08:21.176,0182 00:23:07,713.19,,1
683051649,00182M00:08:22.149,0182 00:23:08,713.15,,1
683051650,00182M00:08:23.122,0182 00:23:09,713.13,,1
683051651,00182M00:08:24.095,0182 00:23:10,713.17,,1
683051652,00182M00:08:25.069,0182 00:23:11,713.15,,1
683051653,00182M00:08:26.042,0182 00:23:12,713.20,,1
683051654,00182M00:08:27.015,0182 00:23:13,713.18,,1
683051655,00182M00:08:27.988,0182 00:23:14,713.20,,1
683051656,00182M00:08:28.962,0182 00:23:15,713.17,,1
683051657,00182M00:08:29.935,0182 00:23:16,713.17,,1
683051658,00182M00:08:30.908,0182 00:23:17,713.18,,1
683051659,00182M00:08:31.881,0182 00:23:18,713.13,,1
683051660,00182M00:08:32.855,0182 00:23:19,713.18,,1
683051661,00182M00:08:33.828,0182 00:23:19,713.15,,1
683051662,00182M00:08:34.801,0182 00:23:20,713.15,,1
683051663,00182M00:08:35.774,0182 00:23:21,713.15,,1
683051664,00182M00:08:36.748,0182 00:23:22,713.13,,1
683051665,00182M00:08:37.721,0182 00:23:23,713.15,,1
683051666,00182M00:08:38.694,0182 00:23:24,713.15,,1
683051667,00182M00:08:39.667,0182 00:23:25,713.13,,1
683051668,00182M00:08:40.641,0182 00:23:26,713.20,,1
683051669,00182M00:08:41.614,0182 00:23:27,713.13,,1
683051670,00182M00:08:42.587,0182 00:23:28,713.13,,1
683051671,00182M00:08:43.560,0182 00:23:29,713.16,,1
683051672,00182M00:08:44.534,0182 00:23:30,713.22,,1
683051673,00182M00:08:45.507,0182 00:23:31,713.18,,1
683051674,00182M00:08:46.480,0182 00:23:32,713.18,,1
683051675,00182M00:08:47.454,0182 00:23:33,713.11,,1
683051676,00182M00:08:48.427,0182 00:23:34,713.18,,1
683051677,00182M00:08:49.400,0182 00:23:35,713.18,,1
683051678,00182M00:08:50.373,0182 00:23:36,713.18,,1
683051679,00182M00:08:51.347,0182 00:23:37,713.18,,1
683051680,00182M00:08:52.320,0182 00:23:38,713.14,,1
683051681,00182M00:08:53.293,0182 00:23:39,713.14,,1
683051682,00182M00:08:54.266,0182 00:23:40,713.16,,1
683051683,00182M00:08:55.240,0182 00:23:41,713.16,,1
683051684,00182M00:08:56.213,0182 00:23:42,713.12,,1
683051685,00182M00:08:57.186,0182 00:23:43,713.14,,1
683051686,00182M00:08:58.159,0182 00:23:44,713.16,,1
683051687,00182M00:08:59.133,0182 00:23:45,713.14,,1
683051688,00182M00:09:00.106,0182 00:23:46,713.16,,1
683051689,00182M00:09:01.079,0182 00:23:47,713.16,,1
683051690,00182M00:09:02.052,0182 00:23:48,713.18,,1
683051691,00182M00:09:03.026,0182 00:23:49,713.18,,1
683051692,00182M00:09:03.999,0182 00:23:50,713.16,,1
683051693,00182M00:09:04.972,0182 00:23:51,713.09,,1
683051694,00182M00:09:05.945,0182 00:23:52,713.12,,1
683051695,00182M00:09:06.919,0182 00:23:53,713.08,,1
683051696,00182M00:09:07.892,0182 00:23:54,713.21,,1
683051697,00182M00:09:08.865,0182 00:23:55,713.14,,1
683051698,00182M00:09:09.838,0182 00:23:56,713.18,,1
683051699,00182M00:09:10.812,0182 00:23:56,713.16,,1
683051700,00182M00:09:11.785,0182 00:23:57,713.21,,1
683051701,00182M00:09:12.758,0182 00:23:58,713.12,,1
683051702,00182M00:09:13.731,0182 00:23:59,713.19,,1
683051703,00182M00:09:14.705,0182 00:24:00,713.21,,1
683051704,00182M00:09:15.678,0182 00:24:01,713.12,,1
683051705,00182M00:09:16.651,0182 00:24:02,713.14,,1
683051706,00182M00:09:17.624,0182 00:24:03,713.16,,1
683051707,00182M00:09:18.598,0182 00:24:04,713.12,,1
683051708,00182M00:09:19.571,0182 00:24:05,713.18,,1
683051709,00182M00:09:20.544,0182 00:24:06,713.19,,1
683051710,00182M00:09:21.517,0182 00:24:07,713.12,,1
683051711,00182M00:09:22.491,0182 00:24:08,713.14,,1
683051712,00182M00:09:23.464,0182 00:24:09,713.15,,1
683051713,00182M00:09:24.437,0182 00:24:10,713.12,,1
683051714,00182M00:09:25.410,0182 00:24:11,713.14,,1
683051715,00182M00:09:26.384,0182 00:24:12,713.10,,1
683051716,00182M00:09:27.357,0182 00:24:13,713.19,,1
683051717,00182M00:09:28.330,0182 00:24:14,713.12,,1
683051718,00182M00:09:29.303,0182 00:24:15,713.10,,1
683051719,00182M00:09:30.277,0182 00:24:16,713.12,,1
683051720,00182M00:09:31.250,0182 00:24:17,713.17,,1
683051721,00182M00:09:32.223,0182 00:24:18,713.21,,1
683051722,00182M00:09:33.196,0182 00:24:19,713.17,,1
683051723,00182M00:09:34.170,0182 00:24:20,713.15,,1
683051724,00182M00:09:35.143,0182 00:24:21,713.15,,1
683051725,00182M00:09:36.116,0182 00:24:22,713.12,,1
683051726,00182M00:09:37.089,0182 00:24:23,713.14,,1
683051727,00182M00:09:38.063,0182 00:24:24,713.15,,1
683051728,00182M00:09:39.036,0182 00:24:25,713.21,,1
683051729,00182M00:09:40.009,0182 00:24:26,713.11,,1
683051730,00182M00:09:40.982,0182 00:24:27,713.11,,1
683051731,00182M00:09:41.956,0182 00:24:28,713.08,,1
683051732,00182M00:09:42.929,0182 00:24:29,713.15,,1
683051733,00182M00:09:43.902,0182 00:24:30,713.10,,1
683051734,00182M00:09:44.875,0182 00:24:31,713.19,,1
683051735,00182M00:09:45.849,0182 00:24:32,713.12,,1
683051736,00182M00:09:46.822,0182 00:24:32,713.13,,1
683051737,00182M00:09:47.795,0182 00:24:33,713.15,,1
683051738,00182M00:09:48.768,0182 00:24:34,713.15,,1
683051739,00182M00:09:49.742,0182 00:24:35,713.15,,1
683051740,00182M00:09:50.715,0182 00:24:36,713.12,,1
683051741,00182M00:09:51.688,0182 00:24:37,713.13,,1
683051742,00182M00:09:52.661,0182 00:24:38,713.10,,1
683051743,00182M00:09:53.635,0182 00:24:39,713.15,,1
683051744,00182M00:09:54.608,0182 00:24:40,713.13,,1
683051745,00182M00:09:55.581,0182 00:24:41,713.13,,1
683051746,00182M00:09:56.554,0182 00:24:42,713.17,,1
683051747,00182M00:09:57.528,0182 00:24:43,713.08,,1
683051748,00182M00:09:58.501,0182 00:24:44,713.13,,1
683051749,00182M00:09:59.474,0182 00:24:45,713.13,,1
683051750,00182M00:10:00.447,0182 00:24:46,713.11,,1
683051751,00182M00:10:01.421,0182 00:24:47,713.13,,1
683051752,00182M00:10:02.394,0182 00:24:48,713.13,,1
683051753,00182M00:10:03.367,0182 00:24:49,713.15,,1
683051754,00182M00:10:04.340,0182 00:24:50,713.15,,1
683051755,00182M00:10:05.314,0182 00:24:51,713.11,,1
683051756,00182M00:10:06.287,0182 00:24:52,713.09,,1
683051757,00182M00:10:07.260,0182 00:24:53,713.13,,1
683051758,00182M00:10:08.233,0182 00:24:54,713.13,,1
683051759,00182M00:10:09.207,0182 00:24:55,713.11,,1
683051760,00182M00:10:10.180,0182 00:24:56,713.09,,1
683051761,00182M00:10:11.153,0182 00:24:57,713.13,,1
683051762,00182M00:10:12.126,0182 00:24:58,713.13,,1
683051763,00182M00:10:13.100,0182 00:24:59,713.13,,1
683051764,00182M00:10:14.073,0182 00:25:00,713.15,,1
683051765,00182M00:10:15.046,0182 00:25:01,713.16,,1
683051766,00182M00:10:16.019,0182 00:25:02,713.09,,1
683051767,00182M00:10:16.993,0182 00:25:03,713.09,,1
683051768,00182M00:10:17.966,0182 00:25:04,713.09,,1
683051769,00182M00:10:18.939,0182 00:25:05,713.13,,1
683051770,00182M00:10:19.912,0182 00:25:06,713.11,,1
683051771,00182M00:10:20.886,0182 00:25:07,713.18,,1
683051772,00182M00:10:21.859,0182 00:25:08,713.13,,1
683051773,00182M00:10:22.832,0182 00:25:09,713.15,,1
683051774,00182M00:10:23.805,0182 00:25:09,713.13,,1
683051775,00182M00:10:24.779,0182 00:25:10,713.13,,1
683051776,00182M00:10:25.752,0182 00:25:11,713.16,,1
683051777,00182M00:10:26.725,0182 00:25:12,713.07,,1
683051778,00182M00:10:27.698,0182 00:25:13,713.07,,1
683051779,00182M00:10:28.672,0182 00:25:14,713.11,,1
683051780,00182M00:10:29.645,0182 00:25:15,713.14,,1
683051781,00182M00:10:30.618,0182 00:25:16,713.12,,1
683051782,00182M00:10:31.591,0182 00:25:17,713.13,,1
683051783,00182M00:10:32.565,0182 00:25:18,713.14,,1
683051784,00182M00:10:33.538,0182 00:25:19,713.07,,1
683051785,00182M00:10:34.511,0182 00:25:20,713.03,,1
683051786,00182M00:10:35.484,0182 00:25:21,713.09,,1
683051787,00182M00:10:36.458,0182 00:25:22,713.13,,1
683051788,00182M00:10:37.431,0182 00:25:23,713.11,,1
683051789,00182M00:10:38.404,0182 00:25:24,713.04,,1
683051790,00182M00:10:39.377,0182 00:25:25,713.05,,1
683051791,00182M00:10:40.351,0182 00:25:26,713.12,,1
683051792,00182M00:10:41.324,0182 00:25:27,713.16,,1
683051793,00182M00:10:42.297,0182 00:25:28,713.09,,1
683051794,00182M00:10:43.270,0182 00:25:29,713.14,,1
683051795,00182M00:10:44.244,0182 00:25:30,713.09,,1
683051796,00182M00:10:45.217,0182 00:25:31,713.14,,1
683051797,00182M00:10:46.190,0182 00:25:32,713.12,,1
683051798,00182M00:10:47.163,0182 00:25:33,713.10,,1
683051799,00182M00:10:48.137,0182 00:25:34,713.07,,1
683051800,00182M00:10:49.110,0182 00:25:35,713.10,,1
683051801,00182M00:10:50.083,0182 00:25:36,713.14,,1
683051802,00182M00:10:51.057,0182 00:25:37,713.12,,1
683051803,00182M00:10:52.030,0182 00:25:38,713.05,,1
683051804,00182M00:10:53.003,0182 00:25:39,713.10,,1
683051805,00182M00:10:53.976,0182 00:25:40,713.05,,1
683051806,00182M00:10:54.950,0182 00:25:41,713.11,,1
683051807,00182M00:10:55.923,0182 00:25:42,713.07,,1
683051808,00182M00:10:56.896,0182 00:25:43,713.10,,1
683051809,00182M00:10:57.869,0182 00:25:44,713.10,,1
683051810,00182M00:10:58.843,0182 00:25:45,713.07,,1
683051811,00182M00:10:59.816,0182 00:25:45,713.08,,1
683051812,00182M00:11:00.789,0182 00:25:46,713.06,,1
683051813,00182M00:11:01.762,0182 00:25:47,713.07,,1
683051814,00182M00:11:02.736,0182 00:25:48,713.12,,1
683051815,00182M00:11:03.709,0182 00:25:49,713.07,,1
683051816,00182M00:11:04.682,0182 00:25:50,713.05,,1
683051817,00182M00:11:05.655,0182 00:25:51,713.05,,1
683051818,00182M00:11:06.629,0182 00:25:52,713.08,,1
683051819,00182M00:11:07.602,0182 00:25:53,713.08,,1
683051820,00182M00:11:08.575,0182 00:25:54,713.16,,1
683051821,00182M00:11:09.548,0182 00:25:55,713.08,,1
683051822,00182M00:11:10.522,0182 00:25:56,713.08,,1
683051823,00182M00:11:11.495,0182 00:25:57,713.06,,1
683051824,00182M00:11:12.468,0182 00:25:58,713.14,,1
683051825,00182M00:11:13.441,0182 00:25:59,713.08,,1
683051826,00182M00:11:14.415,0182 00:26:00,713.10,,1
683051827,00182M00:11:15.388,0182 00:26:01,713.08,,1
683051828,00182M00:11:16.361,0182 00:26:02,713.12,,1
683051829,00182M00:11:17.334,0182 00:26:03,713.08,,1
683051830,00182M00:11:18.308,0182 00:26:04,713.08,,1
683051831,00182M00:11:19.281,0182 00:26:05,713.06,,1
683051832,00182M00:11:20.254,0182 00:26:06,713.06,,1
683051833,00182M00:11:21.227,0182 00:26:07,713.10,,1
683051834,00182M00:11:22.201,0182 00:26:08,713.08,,1
683051835,00182M00:11:23.174,0182 00:26:09,713.06,,1
683051836,00182M00:11:24.147,0182 00:26:10,713.11,,1
683051837,00182M00:11:25.120,0182 00:26:11,713.08,,1
683051838,00182M00:11:26.094,0182 00:26:12,713.06,,1
683051839,00182M00:11:27.067,0182 00:26:13,713.13,,1
683051840,00182M00:11:28.040,0182 00:26:14,713.08,,1
683051841,00182M00:11:29.013,0182 00:26:15,713.12,,1
683051842,00182M00:11:29.987,0182 00:26:16,713.06,,1
683051843,00182M00:11:30.960,0182 00:26:17,713.13,,1
683051844,00182M00:11:31.933,0182 00:26:18,713.04,,1
683051845,00182M00:11:32.906,0182 00:26:19,713.08,,1
683051846,00182M00:11:33.880,0182 00:26:20,713.06,,1
683051847,00182M00:11:34.853,0182 00:26:21,713.08,,1
683051848,00182M00:11:35.826,0182 00:26:22,713.13,,1
683051849,00182M00:11:36.799,0182 00:26:22,713.06,,1
683051850,00182M00:11:37.773,0182 00:26:23,713.06,,1
683051851,00182M00:11:38.746,0182 00:26:24,713.07,,1
683051852,00182M00:11:39.719,0182 00:26:25,713.08,,1
683051853,00182M00:11:40.692,0182 00:26:26,713.04,,1
683051854,00182M00:11:41.666,0182 00:26:27,713.11,,1
683051855,00182M00:11:42.639,0182 00:26:28,713.09,,1
683051856,00182M00:11:43.612,0182 00:26:29,713.09,,1
683051857,00182M00:11:44.585,0182 00:26:30,713.11,,1
683051858,00182M00:11:45.559,0182 00:26:31,713.09,,1
683051859,00182M00:11:46.532,0182 00:26:32,713.11,,1
683051860,00182M00:11:47.505,0182 00:26:33,713.08,,1
683051861,00182M00:11:48.478,0182 00:26:34,713.04,,1
683051862,00182M00:11:49.452,0182 00:26:35,713.09,,1
683051863,00182M00:11:50.425,0182 00:26:36,713.08,,1
683051864,00182M00:11:51.398,0182 00:26:37,713.11,,1
683051865,00182M00:11:52.371,0182 00:26:38,713.07,,1
683051866,00182M00:11:53.345,0182 00:26:39,713.04,,1
683051867,00182M00:11:54.318,0182 00:26:40,713.07,,1
683051868,00182M00:11:55.291,0182 00:26:41,713.04,,1
683051869,00182M00:11:56.264,0182 00:26:42,713.04,,1
683051870,00182M00:11:57.238,0182 00:26:43,713.09,,1
683051871,00182M00:11:58.211,0182 00:26:44,713.06,,1
683051872,00182M00:11:59.184,0182 00:26:45,713.06,,1
683051873,00182M00:12:00.157,0182 00:26:46,713.11,,1
683051874,00182M00:12:01.131,0182 00:26:47,713.04,,1
683051875,00182M00:12:02.104,0182 00:26:48,713.07,,1
683051876,00182M00:12:03.077,0182 00:26:49,713.07,,1
683051877,00182M00:12:04.050,0182 00:26:50,713.02,,1
683051878,00182M00:12:05.024,0182 00:26:51,713.06,,1
683051879,00182M00:12:05.997,0182 00:26:52,713.05,,1
683051880,00182M00:12:06.970,0182 00:26:53,713.04,,1
683051881,00182M00:12:07.943,0182 00:26:54,713.06,,1
683051882,00182M00:12:08.917,0182 00:26:55,713.07,,1
683051883,00182M00:12:09.890,0182 00:26:56,713.03,,1
683051884,00182M00:12:10.863,0182 00:26:57,713.02,,1
683051885,00182M00:12:11.836,0182 00:26:58,713.02,,1
683051886,00182M00:12:12.810,0182 00:26:58,713.05,,1
683051887,00182M00:12:13.783,0182 00:26:59,713.05,,1
683051888,00182M00:12:14.756,0182 00:27:00,713.09,,1
683051889,00182M00:12:15.729,0182 00:27:01,713.05,,1
683051890,00182M00:12:16.703,0182 00:27:02,713.05,,1
683051891,00182M00:12:17.676,0182 00:27:03,712.98,,1
683051892,00182M00:12:18.649,0182 00:27:04,713.05,,1
683051893,00182M00:12:19.622,0182 00:27:05,713.01,,1
683051894,00182M00:12:20.596,0182 00:27:06,713.07,,1
683051895,00182M00:12:21.569,0182 00:27:07,713.03,,1
683051896,00182M00:12:22.542,0182 00:27:08,713.07,,1
683051897,00182M00:12:23.515,0182 00:27:09,713.05,,1
683051898,00182M00:12:24.489,0182 00:27:10,713.07,,1
683051899,00182M00:12:25.462,0182 00:27:11,713.03,,1
683051900,00182M00:12:26.435,0182 00:27:12,713.07,,1
683051901,00182M00:12:27.408,0182 00:27:13,713.03,,1
683051902,00182M00:12:28.382,0182 00:27:14,713.05,,1
683051903,00182M00:12:29.355,0182 00:27:15,713.02,,1
683051904,00182M00:12:30.328,0182 00:27:16,713.07,,1
683051905,00182M00:12:31.301,0182 00:27:17,713.05,,1
683051906,00182M00:12:32.275,0182 00:27:18,713.03,,1
683051907,00182M00:12:33.248,0182 00:27:19,713.01,,1
683051908,00182M00:12:34.221,0182 00:27:20,712.98,,1
683051909,00182M00:12:35.194,0182 00:27:21,713.05,,1
683051910,00182M00:12:36.168,0182 00:27:22,713.05,,1
683051911,00182M00:12:37.141,0182 00:27:23,713.05,,1
683051912,00182M00:12:38.114,0182 00:27:24,713.03,,1
683051913,00182M00:12:39.087,0182 00:27:25,713.07,,1
683051914,00182M00:12:40.061,0182 00:27:26,713.01,,1
683051915,00182M00:12:41.034,0182 00:27:27,713.03,,1
683051916,00182M00:12:42.007,0182 00:27:28,713.01,,1
683051917,00182M00:12:42.980,0182 00:27:29,713.03,,1
683051918,00182M00:12:43.954,0182 00:27:30,713.01,,1
683051919,00182M00:12:44.927,0182 00:27:31,713.05,,1
683051920,00182M00:12:45.900,0182 00:27:32,713.03,,1
683051921,00182M00:12:46.873,0182 00:27:33,713.08,,1
683051922,00182M00:12:47.847,0182 00:27:34,713.06,,1
683051923,00182M00:12:48.820,0182 00:27:35,713.03,,1
683051924,00182M00:12:49.793,0182 00:27:35,713.05,,1
683051925,00182M00:12:50.766,0182 00:27:36,712.99,,1
683051926,00182M00:12:51.740,0182 00:27:37,713.03,,1
683051927,00182M00:12:52.713,0182 00:27:38,713.03,,1
683051928,00182M00:12:53.686,0182 00:27:39,713.05,,1
683051929,00182M00:12:54.660,0182 00:27:40,713.01,,1
683051930,00182M00:12:55.633,0182 00:27:41,713.06,,1
683051931,00182M00:12:56.606,0182 00:27:42,713.06,,1
683051932,00182M00:12:57.579,0182 00:27:43,713.08,,1
683051933,00182M00:12:58.553,0182 00:27:44,713.08,,1
683051934,00182M00:12:59.526,0182 00:27:45,713.01,,1
683051935,00182M00:13:00.499,0182 00:27:46,713.03,,1
683051936,00182M00:13:01.472,0182 00:27:47,713.03,,1
683051937,00182M00:13:02.446,0182 00:27:48,713.03,,1
683051938,00182M00:13:03.419,0182 00:27:49,713.01,,1
683051939,00182M00:13:04.392,0182 00:27:50,713.05,,1
683051940,00182M00:13:05.365,0182 00:27:51,712.99,,1
683051941,00182M00:13:06.339,0182 00:27:52,713.04,,1
683051942,00182M00:13:07.312,0182 00:27:53,713.03,,1
683051943,00182M00:13:08.285,0182 00:27:54,712.99,,1
683051944,00182M00:13:09.258,0182 00:27:55,713.02,,1
683051945,00182M00:13:10.232,0182 00:27:56,712.99,,1
683051946,00182M00:13:11.205,0182 00:27:57,712.95,,1
683051947,00182M00:13:12.178,0182 00:27:58,713.02,,1
683051948,00182M00:13:13.151,0182 00:27:59,713.00,,1
683051949,00182M00:13:14.125,0182 00:28:00,713.01,,1
683051950,00182M00:13:15.098,0182 00:28:01,712.97,,1
683051951,00182M00:13:16.071,0182 00:28:02,712.99,,1
683051952,00182M00:13:17.044,0182 00:28:03,712.95,,1
683051953,00182M00:13:18.018,0182 00:28:04,713.02,,1
683051954,00182M00:13:18.991,0182 00:28:05,713.04,,1
683051955,00182M00:13:19.964,0182 00:28:06,712.97,,1
683051956,00182M00:13:20.937,0182 00:28:07,712.99,,1
683051957,00182M00:13:21.911,0182 00:28:08,712.98,,1
683051958,00182M00:13:22.884,0182 00:28:09,713.02,,1
683051959,00182M00:13:23.857,0182 00:28:10,712.97,,1
683051960,00182M00:13:24.830,0182 00:28:11,712.97,,1
683051961,00182M00:13:25.804,0182 00:28:11,712.97,,1
683051962,00182M00:13:26.777,0182 00:28:12,713.00,,1
683051963,00182M00:13:27.750,0182 00:28:13,712.93,,1
683051964,00182M00:13:28.723,0182 00:28:14,713.02,,1
683051965,00182M00:13:29.697,0182 00:28:15,713.00,,1
683051966,00182M00:13:30.670,0182 00:28:16,712.93,,1
683051967,00182M00:13:31.643,0182 00:28:17,712.93,,1
683051968,00182M00:13:32.616,0182 00:28:18,712.95,,1
683051969,00182M00:13:33.590,0182 00:28:19,713.00,,1
683051970,00182M00:13:34.563,0182 00:28:20,713.00,,1
683051971,00182M00:13:35.536,0182 00:28:21,712.99,,1
683051972,00182M00:13:36.509,0182 00:28:22,712.98,,1
683051973,00182M00:13:37.483,0182 00:28:23,712.95,,1
683051974,00182M00:13:38.456,0182 00:28:24,713.02,,1
683051975,00182M00:13:39.429,0182 00:28:25,713.00,,1
683051976,00182M00:13:40.402,0182 00:28:26,712.94,,1
683051977,00182M00:13:41.376,0182 00:28:27,712.96,,1
683051978,00182M00:13:42.349,0182 00:28:28,712.96,,1
683051979,00182M00:13:43.322,0182 00:28:29,712.98,,1
683051980,00182M00:13:44.295,0182 00:28:30,712.98,,1
683051981,00182M00:13:45.269,0182 00:28:31,712.96,,1
